cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
2006-01-05 06:23:00.0000000,W EL CAMINO AVE / NORTHGATE BLVD,1,1C        ,429,4140 BP  POSS OF HYPO NEEDLE,3599,38.61124309,-121.4755625
2006-01-05 06:43:00.0000000,1761 35TH ST,3,3C        ,853,BURGLARY - I RPT,7000,38.56286705,-121.4639956
2006-01-05 06:55:00.0000000,FLORIN PERKINS RD / UNSWORTH AVE,6,6C        ,1411,TRAFFIC-ACCIDENT INJURY,5400,38.52149079,-121.3907012
2006-01-05 06:58:00.0000000,3825 ROSIN CT,1,1C        ,409,1551(A) FUGITIVE FROM JUSTICE,4902,38.63872883,-121.4765366
2006-01-05 07:24:00.0000000,2932 38TH ST,6,6A        ,1014,SUSP PERS-NO CRIME - I RPT,7000,38.54870584,-121.465102
2006-01-05 07:30:00.0000000,4730 BOLLENBACHER AVE,2,2A        ,231,MISSING PERSON,7000,38.65263061,-121.4673019
2006-01-05 07:30:00.0000000,3301 ARENA BLVD,1,1A        ,303,10851(A)VC TAKE VEH W/O OWNER,2404,38.64378844,-121.5341593
2006-01-05 07:30:00.0000000,BROADWAY / STOCKTON BLVD,6,6A        ,1007,TOWED/STORED VEH-14602.6,7000,38.54675579,-121.4538401
2006-01-05 07:36:00.0000000,4840 QUONSET DR,6,6C        ,1142,CASUALTY REPORT,7000,38.53139385,-121.4170347
2006-01-05 07:41:00.0000000,BROADWAY / 49TH ST,6,6B        ,1007,TOWED/STORED VEH-14602.6,7000,38.54674127,-121.4501933
2006-01-05 08:00:00.0000000,5600 J ST,3,3C        ,846,O/S AGENCY -ASSISTANCE- I RPT,7000,38.56425057,-121.4344738
2006-01-05 08:00:00.0000000,30 W AL CT,2,2A        ,231,LOST PROPERTY - I RPT,7000,38.64731156,-121.4654754
2006-01-05 08:00:00.0000000,4631 FREEPORT BLVD,4,4B        ,966,475(C) PASS FORGED NOTE,2506,38.53291505,-121.4940439
2006-01-05 08:22:00.0000000,5700 88TH ST,6,6C        ,1409,THREATS - I RPT,7000,38.52390843,-121.376496
2006-01-05 08:30:00.0000000,1120 ALDER TREE WAY,4,4C        ,1296,10851(A)VC TAKE VEH W/O OWNER,2404,38.48369463,-121.515322
2006-01-05 08:30:00.0000000,4607 11TH AVE,6,6A        ,1034,459 PC  BURGLARY RESIDENCE,2204,38.5422061,-121.4527491
2006-01-05 08:35:00.0000000,53RD ST / YOUNG ST,6,6B        ,1401,3056 PAROLE VIO - I RPT,7000,38.52393354,-121.4438954
2006-01-05 09:00:00.0000000,6536 WYNDHAM DR,5,5C        ,1637,273.6(A) PC VIO DV COURT ORDER,5007,38.46825223,-121.4255728
2006-01-05 09:00:00.0000000,2208 24TH ST,3,3B        ,787,10851(A)VC TAKE VEH W/O OWNER,2404,38.561757,-121.4807105
2006-01-05 09:18:00.0000000,8101 COSUMNES RIVER BLVD,5,5C        ,1639,487(A) PC GRAND THEFT-SHOPLIFT,2303,38.45718227,-121.4133413
2006-01-05 09:42:00.0000000,7835 TIERRA GLEN WAY,6,6C        ,1445,459 PC  BURGLARY RESIDENCE,2204,38.50022327,-121.4124426
2006-01-05 09:55:00.0000000,13TH ST / E ST,3,3A        ,715,TRAFFIC-ACCIDENT INJURY,5400,38.58464151,-121.4868341
2006-01-05 09:58:00.0000000,1820 J ST,3,3M        ,746,11550(A)HS UNDER INFL NARCOTIC,3599,38.57686937,-121.48165
2006-01-05 10:00:00.0000000,1689 ARDEN WAY,2,2C        ,619,484 PETTY THEFT CLOUT UNLOCKED,2305,38.60154457,-121.42747
2006-01-05 10:00:00.0000000,CENTER PKWY / MACK RD,5,5B        ,1606,459 PC  BURGLARY VEHICLE,2299,38.47425283,-121.4368769
2006-01-05 10:21:00.0000000,8TH AVE / STOCKTON BLVD,6,6A        ,1035,TOWED/STORED VEH-14602.6,7000,38.54469916,-121.452695
2006-01-05 10:30:00.0000000,FREEPORT BLVD / CASTRO WAY,4,4A        ,916,TRAFFIC-ACCIDENT INJURY,5400,38.55576316,-121.4894757
2006-01-05 10:30:00.0000000,26TH ST / SLOAT WAY,4,4A        ,908,10851(A)VC TAKE VEH W/O OWNER,2404,38.55539783,-121.4801938
2006-01-05 10:40:00.0000000,SUTTERVILLE RD / 12TH AVE,4,4B        ,937,MISCELLANEOUS I RPT (ZMISC),7000,38.54106323,-121.47576
2006-01-05 10:45:00.0000000,8TH ST / K ST,3,3M        ,742,148(A)(1)PC RESIST PEACE OFFCR,4801,38.57991197,-121.4966071
2006-01-05 10:45:00.0000000,4100 BLACK TAIL DR,5,5B        ,1616,459 PC  BURGLARY RESIDENCE,2204,38.47259883,-121.4585217
2006-01-05 11:00:00.0000000,2419 DEL PASO BLVD,2,2B        ,563,484 PETTY THEFT-SHOPLIFT,2303,38.61200165,-121.4490916
2006-01-05 11:00:00.0000000,NORTHGATE BLVD / SAN JUAN RD,1,1C        ,419,484G(B) PC ACCESS CARD FRAUD,2605,38.6296517,-121.4755286
2006-01-05 11:00:00.0000000,902 DEL PASO BLVD,2,2C        ,612,GRAND THEFT - I RPT,7000,38.60219485,-121.4658695
2006-01-05 11:00:00.0000000,2244 KENWORTHY WAY,5,5A        ,1503,1708 US   THEFT OF MAIL,2310,38.48055239,-121.4846405
2006-01-05 11:07:00.0000000,23 OMAHA CT,5,5C        ,1605,GANG ACTIVITY - I RPT,7000,38.47921958,-121.4305743
2006-01-05 11:13:00.0000000,43RD ST / BROADWAY,6,6A        ,1015,TOWED/STORED VEH-14602.6,7000,38.54676409,-121.4567702
2006-01-05 11:15:00.0000000,34TH ST / W ST,6,6A        ,1002,TOWED/STORED VEHICLE,7000,38.55700746,-121.4676206
2006-01-05 11:30:00.0000000,1205 21ST ST,3,3B        ,747,487(A) PC GRAND THEFT,2303,38.57383941,-121.4795487
2006-01-05 11:30:00.0000000,BROADWAY / 49TH ST,6,6B        ,1007,TOWED/STORED VEH-14602.6,7000,38.54674127,-121.4501933
2006-01-05 11:30:00.0000000,6335 MCMAHON DR,6,6B        ,1402,484 PC   PETTY THEFT/INSIDE,2308,38.51996349,-121.429358
2006-01-05 11:43:00.0000000,42ND ST / 8TH AVE,6,6A        ,1034,TOWED/STORED VEH-14602.6,7000,38.54454919,-121.4575843
2006-01-05 11:45:00.0000000,2338 FLORIN RD,5,5A        ,1364,5150 WI DANGER SELF/OTHERS,7000,38.49502927,-121.4847037
2006-01-05 11:47:00.0000000,37TH ST / BROADWAY,6,6A        ,1014,TOWED/STORED VEH-14602.6,7000,38.54918489,-121.4665635
2006-01-05 12:00:00.0000000,1600 ARDEN WAY,2,2C        ,628,PERSON INFORMATION - I RPT,7000,38.59971248,-121.4284714
2006-01-05 12:00:00.0000000,8039 DEER LAKE DR,5,5B        ,1618,459 PC  BURGLARY RESIDENCE,2204,38.4656669,-121.4565171
2006-01-05 12:00:00.0000000,1800 HELENA AVE,2,2C        ,567,242 PC  BATTERY CIVILIAN,1313,38.6162429,-121.4251049
2006-01-05 12:00:00.0000000,511 9TH ST,3,3A        ,724,459 PC  BURGLARY BUSINESS,2203,38.58570373,-121.4923366
2006-01-05 12:00:00.0000000,170 MORRISON AVE,2,2A        ,501,FRAUD OR BUNCO - I RPT,7000,38.6374722,-121.4629549
2006-01-05 12:04:00.0000000,42ND ST / 8TH AVE,6,6A        ,1034,TOWED/STORED VEH-14602.6,7000,38.54454919,-121.4575843
2006-01-05 12:09:00.0000000,1900 CANTERBURY RD,2,2C        ,613,11378 HS POSS/SALE AMPHETAMINE,3571,38.60108154,-121.456171
2006-01-05 12:10:00.0000000,7612 TIERRA ARBOR WAY,6,6C        ,1445,459 PC  BURGLARY RESIDENCE,2204,38.50196814,-121.4148428
2006-01-05 12:11:00.0000000,ALHAMBRA BLVD / BROADWAY,6,6A        ,1001,TOWED/STORED VEH-14602.6,7000,38.55612335,-121.4724356
2006-01-05 12:19:00.0000000,42ND ST / 8TH AVE,6,6A        ,1034,TOWED/STORED VEHICLE,7000,38.54454919,-121.4575843
2006-01-05 12:26:00.0000000,GARDEN HWY / GATEWAY OAKS DR,1,1B        ,442,TRAFFIC-ACCIDENT INJURY,5400,38.60387022,-121.5139523
2006-01-05 12:30:00.0000000,5151 F ST,3,3C        ,814,HARASSMENT - I RPT,7000,38.57167967,-121.4392594
2006-01-05 12:46:00.0000000,N B ST / N 7TH ST,3,3A        ,705,SUSPICIOUS VEHICLE - I RPT,7000,38.5923559,-121.4926811
2006-01-05 12:46:00.0000000,555 DISPLAY WAY,2,2A        ,511,5150 WI DANGER SELF/OTHERS,7000,38.6405243,-121.454431
